LECROYHDO6104A,17988,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,16-Apr-2023 01:29:02,0                 
Time,Ampl
-9.225482e-08,0.001
-9.215482e-08,-0.0003125
-9.205482e-08,-0.00125
-9.195482e-08,-0.0018125
-9.185482e-08,-0.002
-9.175482e-08,-0.0019375
-9.165482e-08,-0.001625
-9.155482e-08,-0.001
-9.145482e-08,0
-9.135482e-08,0.00125
-9.125482e-08,0.0024375
-9.115482e-08,0.003125
-9.105482e-08,0.003
-9.095482e-08,0.002125
-9.085482e-08,0.0008125
-9.075482e-08,-0.0004375
-9.065482e-08,-0.001
-9.055482e-08,-0.0006875
-9.045482e-08,0.0003125
-9.035482e-08,0.00175
-9.025482e-08,0.003
-9.015482e-08,0.0038125
-9.005482e-08,0.004125
-8.995482e-08,0.004125
-8.985482e-08,0.004
-8.975482e-08,0.0039375
-8.965482e-08,0.003875
-8.955482e-08,0.003625
-8.945482e-08,0.003
-8.935482e-08,0.0020625
-8.925482e-08,0.0010625
-8.915482e-08,0.0003125
-8.905482e-08,0
-8.895482e-08,0.000125
-8.885482e-08,0.0003125
-8.875482e-08,0.000375
-8.865482e-08,0
-8.855482e-08,-0.0006875
-8.845482e-08,-0.001375
-8.835482e-08,-0.001625
-8.825482e-08,-0.001
-8.815482e-08,0.0003125
-8.805482e-08,0.00175
-8.795482e-08,0.0028125
-8.785482e-08,0.003
-8.775482e-08,0.00225
-8.765482e-08,0.001
-8.755482e-08,6.25e-05
-8.745482e-08,0
-8.735482e-08,0.001125
-8.725482e-08,0.003
-8.715482e-08,0.0049375
-8.705482e-08,0.006
-8.695482e-08,0.00575
-8.685482e-08,0.00425
-8.675482e-08,0.0020625
-8.665482e-08,0
-8.655482e-08,-0.0013125
-8.645482e-08,-0.0015625
-8.635482e-08,-0.001
-8.625482e-08,0
-8.615482e-08,0.0009375
-8.605482e-08,0.0016875
-8.595482e-08,0.0023125
-8.585482e-08,0.003
-8.575482e-08,0.0039375
-8.565482e-08,0.005
-8.555482e-08,0.0058125
-8.545482e-08,0.006
-8.535482e-08,0.0053125
-8.525482e-08,0.0039375
-8.515482e-08,0.00225
-8.505482e-08,0.001
-8.495482e-08,0.0005625
-8.485482e-08,0.001
-8.475482e-08,0.002
-8.465482e-08,0.003
-8.455482e-08,0.003375
-8.445482e-08,0.003
-8.435482e-08,0.0020625
-8.425482e-08,0.001
-8.415482e-08,0.0004375
-8.405482e-08,0.00075
-8.395482e-08,0.00175
-8.385482e-08,0.003
-8.375482e-08,0.004
-8.365482e-08,0.0043125
-8.355482e-08,0.003875
-8.345482e-08,0.003
-8.335482e-08,0.0021875
-8.325482e-08,0.002
-8.315482e-08,0.0026875
-8.305482e-08,0.004
-8.295482e-08,0.0055
-8.285482e-08,0.006625
-8.275482e-08,0.006875
-8.265482e-08,0.006
-8.255482e-08,0.00425
-8.245482e-08,0.0020625
-8.235482e-08,0.0001875
-8.225482e-08,-0.001
-8.215482e-08,-0.0011875
-8.205482e-08,-0.0004375
-8.195482e-08,0.0008125
-8.185482e-08,0.002
-8.175482e-08,0.0026875
-8.165482e-08,0.002625
-8.155482e-08,0.0019375
-8.145482e-08,0.001
-8.135482e-08,0.000375
-8.125482e-08,0.0005
-8.115482e-08,0.0015
-8.105482e-08,0.003
-8.095482e-08,0.0045
-8.085482e-08,0.005375
-8.075482e-08,0.0051875
-8.065482e-08,0.004
-8.055482e-08,0.0021875
-8.045482e-08,0.000375
-8.035482e-08,-0.00075
-8.025482e-08,-0.001
-8.015482e-08,-0.0004375
-8.005482e-08,0.0005625
-7.995482e-08,0.0015
-7.985482e-08,0.002
-7.975482e-08,0.002125
-7.965482e-08,0.002125
-7.955482e-08,0.0023125
-7.945482e-08,0.003
-7.935482e-08,0.0039375
-7.925482e-08,0.0046875
-7.915482e-08,0.0048125
-7.905482e-08,0.004
-7.895482e-08,0.00225
-7.885482e-08,6.25e-05
-7.875482e-08,-0.001875
-7.865482e-08,-0.003
-7.855482e-08,-0.0030625
-7.845482e-08,-0.002125
-7.835482e-08,-0.000625
-7.825482e-08,0.001
-7.815482e-08,0.002375
-7.805482e-08,0.0033125
-7.795482e-08,0.003875
-7.785482e-08,0.004
-7.775482e-08,0.00375
-7.765482e-08,0.0030625
-7.755482e-08,0.0020625
-7.745482e-08,0.001
-7.735482e-08,0.00025
-7.725482e-08,0.00025
-7.715482e-08,0.00125
-7.705482e-08,0.003
-7.695482e-08,0.005
-7.685482e-08,0.0065
-7.675482e-08,0.006875
-7.665482e-08,0.006
-7.655482e-08,0.004375
-7.645482e-08,0.00275
-7.635482e-08,0.001875
-7.625482e-08,0.002
-7.615482e-08,0.0028125
-7.605482e-08,0.0035
-7.595482e-08,0.003375
-7.585482e-08,0.002
-7.575482e-08,-0.000125
-7.565482e-08,-0.0020625
-7.555482e-08,-0.002875
-7.545482e-08,-0.002
-7.535482e-08,0.0001875
-7.525482e-08,0.0025
-7.515482e-08,0.00375
-7.505482e-08,0.003
-7.495482e-08,0.0003125
-7.485482e-08,-0.003375
-7.475482e-08,-0.0065625
-7.465482e-08,-0.008
-7.455482e-08,-0.007375
-7.445482e-08,-0.005375
-7.435482e-08,-0.0031875
-7.425482e-08,-0.002
-7.415482e-08,-0.0024375
-7.405482e-08,-0.004
-7.395482e-08,-0.0055625
-7.385482e-08,-0.006
-7.375482e-08,-0.0046875
-7.365482e-08,-0.002
-7.355482e-08,0.001
-7.345482e-08,0.003
-7.335482e-08,0.00325
-7.325482e-08,0.0018125
-7.315482e-08,-0.0003125
-7.305482e-08,-0.002
-7.295482e-08,-0.00225
-7.285482e-08,-0.001
-7.275482e-08,0.001125
-7.265482e-08,0.003
-7.255482e-08,0.0036875
-7.245482e-08,0.0029375
-7.235482e-08,0.0010625
-7.225482e-08,-0.001
-7.215482e-08,-0.0024375
-7.205482e-08,-0.00275
-7.195482e-08,-0.002125
-7.185482e-08,-0.001
-7.175482e-08,-6.25e-05
-7.165482e-08,0.000375
-7.155482e-08,0.0003125
-7.145482e-08,0
-7.135482e-08,-0.000375
-7.125482e-08,-0.00075
-7.115482e-08,-0.00125
-7.105482e-08,-0.002
-7.095482e-08,-0.003
-7.085482e-08,-0.0039375
-7.075482e-08,-0.004375
-7.065482e-08,-0.004
-7.055482e-08,-0.0026875
-7.045482e-08,-0.0008125
-7.035482e-08,0.0009375
-7.025482e-08,0.002
-7.015482e-08,0.002125
-7.005482e-08,0.0014375
-6.995482e-08,0.0005
-6.985482e-08,0
-6.975482e-08,0.0001875
-6.965482e-08,0.0010625
-6.955482e-08,0.0021875
-6.945482e-08,0.003
-6.935482e-08,0.00325
-6.925482e-08,0.0029375
-6.915482e-08,0.0024375
-6.905482e-08,0.002
-6.895482e-08,0.00175
-6.885482e-08,0.0015625
-6.875482e-08,0.0010625
-6.865482e-08,0
-6.855482e-08,-0.0014375
-6.845482e-08,-0.002875
-6.835482e-08,-0.0035
-6.825482e-08,-0.003
-6.815482e-08,-0.00125
-6.805482e-08,0.0011875
-6.795482e-08,0.0035
-6.785482e-08,0.005
-6.775482e-08,0.00525
-6.765482e-08,0.0045625
-6.755482e-08,0.003625
-6.745482e-08,0.003
-6.735482e-08,0.0031875
-6.725482e-08,0.0040625
-6.715482e-08,0.0051875
-6.705482e-08,0.006
-6.695482e-08,0.006125
-6.685482e-08,0.00575
-6.675482e-08,0.00525
-6.665482e-08,0.005
-6.655482e-08,0.00525
-6.645482e-08,0.0058125
-6.635482e-08,0.00625
-6.625482e-08,0.006
-6.615482e-08,0.005
-6.605482e-08,0.0035
-6.595482e-08,0.002
-6.585482e-08,0.001
-6.575482e-08,0.0006875
-6.565482e-08,0.00075
-6.555482e-08,0.0006875
-6.545482e-08,0
-6.535482e-08,-0.001375
-6.525482e-08,-0.003
-6.515482e-08,-0.0040625
-6.505482e-08,-0.004
-6.495482e-08,-0.0025
-6.485482e-08,-6.25e-05
-6.475482e-08,0.0024375
-6.465482e-08,0.004
-6.455482e-08,0.0040625
-6.445482e-08,0.0026875
-6.435482e-08,0.0006875
-6.425482e-08,-0.001
-6.415482e-08,-0.0015625
-6.405482e-08,-0.00075
-6.395482e-08,0.0010625
-6.385482e-08,0.003
-6.375482e-08,0.0043125
-6.365482e-08,0.004625
-6.355482e-08,0.004
-6.345482e-08,0.003
-6.335482e-08,0.0021875
-6.325482e-08,0.002
-6.315482e-08,0.0023125
-6.305482e-08,0.003
-6.295482e-08,0.003625
-6.285482e-08,0.0039375
-6.275482e-08,0.004
-6.265482e-08,0.004
-6.255482e-08,0.0041875
-6.245482e-08,0.0045625
-6.235482e-08,0.0049375
-6.225482e-08,0.005
-6.215482e-08,0.0045
-6.205482e-08,0.0034375
-6.195482e-08,0.0020625
-6.185482e-08,0.001
-6.175482e-08,0.000625
-6.165482e-08,0.001125
-6.155482e-08,0.0024375
-6.145482e-08,0.004
-6.135482e-08,0.00525
-6.125482e-08,0.00575
-6.115482e-08,0.0053125
-6.105482e-08,0.004
-6.095482e-08,0.00225
-6.085482e-08,0.000625
-6.075482e-08,-0.0005625
-6.065482e-08,-0.001
-6.055482e-08,-0.0006875
-6.045482e-08,0.0001875
-6.035482e-08,0.00125
-6.025482e-08,0.002
-6.015482e-08,0.0020625
-6.005482e-08,0.0011875
-5.995482e-08,-0.000625
-5.985482e-08,-0.003
-5.975482e-08,-0.0054375
-5.965482e-08,-0.0071875
-5.955482e-08,-0.0078125
-5.945482e-08,-0.007
-5.935482e-08,-0.005
-5.925482e-08,-0.002375
-5.915482e-08,0.000125
-5.905482e-08,0.002
-5.895482e-08,0.002875
-5.885482e-08,0.00275
-5.875482e-08,0.0019375
-5.865482e-08,0.001
-5.855482e-08,0.0001875
-5.845482e-08,-0.00025
-5.835482e-08,-0.0003125
-5.825482e-08,0
-5.815482e-08,0.0005625
-5.805482e-08,0.001375
-5.795482e-08,0.00225
-5.785482e-08,0.003
-5.775482e-08,0.0033125
-5.765482e-08,0.003
-5.755482e-08,0.0018125
-5.745482e-08,0
-5.735482e-08,-0.0020625
-5.725482e-08,-0.0036875
-5.715482e-08,-0.0044375
-5.705482e-08,-0.004
-5.695482e-08,-0.0025625
-5.685482e-08,-0.00075
-5.675482e-08,0.0009375
-5.665482e-08,0.002
-5.655482e-08,0.0023125
-5.645482e-08,0.002125
-5.635482e-08,0.0019375
-5.625482e-08,0.002
-5.615482e-08,0.0024375
-5.605482e-08,0.0029375
-5.595482e-08,0.0031875
-5.585482e-08,0.003
-5.575482e-08,0.0023125
-5.565482e-08,0.0015
-5.555482e-08,0.001
-5.545482e-08,0.001
-5.535482e-08,0.0015625
-5.525482e-08,0.0023125
-5.515482e-08,0.002875
-5.505482e-08,0.003
-5.495482e-08,0.0028125
-5.485482e-08,0.0026875
-5.475482e-08,0.0030625
-5.465482e-08,0.004
-5.455482e-08,0.005375
-5.445482e-08,0.0065625
-5.435482e-08,0.006875
-5.425482e-08,0.006
-5.415482e-08,0.0040625
-5.405482e-08,0.00175
-5.395482e-08,-0.0001875
-5.385482e-08,-0.001
-5.375482e-08,-0.0006875
-5.365482e-08,0.0004375
-5.355482e-08,0.0015
-5.345482e-08,0.002
-5.335482e-08,0.00175
-5.325482e-08,0.0010625
-5.315482e-08,0.000625
-5.305482e-08,0.001
-5.295482e-08,0.00225
-5.285482e-08,0.004
-5.275482e-08,0.0054375
-5.265482e-08,0.006
-5.255482e-08,0.005375
-5.245482e-08,0.003875
-5.235482e-08,0.0021875
-5.225482e-08,0.001
-5.215482e-08,0.0006875
-5.205482e-08,0.0010625
-5.195482e-08,0.0016875
-5.185482e-08,0.002
-5.175482e-08,0.001875
-5.165482e-08,0.0015
-5.155482e-08,0.0014375
-5.145482e-08,0.002
-5.135482e-08,0.0031875
-5.125482e-08,0.0045625
-5.115482e-08,0.0053125
-5.105482e-08,0.005
-5.095482e-08,0.0035
-5.085482e-08,0.0014375
-5.075482e-08,-0.0003125
-5.065482e-08,-0.001
-5.055482e-08,-0.0003125
-5.045482e-08,0.0011875
-5.035482e-08,0.0025625
-5.025482e-08,0.003
-5.015482e-08,0.002
-5.005482e-08,0
-4.995482e-08,-0.002
-4.985482e-08,-0.003
-4.975482e-08,-0.002375
-4.965482e-08,-0.0003125
-4.955482e-08,0.00225
-4.945482e-08,0.004
-4.935482e-08,0.004125
-4.925482e-08,0.0025625
-4.915482e-08,0.000125
-4.905482e-08,-0.002
-4.895482e-08,-0.002625
-4.885482e-08,-0.0013125
-4.875482e-08,0.001625
-4.865482e-08,0.005
-4.855482e-08,0.007625
-4.845482e-08,0.008625
-4.835482e-08,0.007875
-4.825482e-08,0.006
-4.815482e-08,0.003875
-4.805482e-08,0.002375
-4.795482e-08,0.0018125
-4.785482e-08,0.002
-4.775482e-08,0.00225
-4.765482e-08,0.002
-4.755482e-08,0.000875
-4.745482e-08,-0.001
-4.735482e-08,-0.003
-4.725482e-08,-0.0045
-4.715482e-08,-0.004875
-4.705482e-08,-0.004
-4.695482e-08,-0.0021875
-4.685482e-08,6.25e-05
-4.675482e-08,0.002
-4.665482e-08,0.003
-4.655482e-08,0.00275
-4.645482e-08,0.0011875
-4.635482e-08,-0.00125
-4.625482e-08,-0.004
-4.615482e-08,-0.006375
-4.605482e-08,-0.00775
-4.595482e-08,-0.007625
-4.585482e-08,-0.006
-4.575482e-08,-0.003125
-4.565482e-08,0.000375
-4.555482e-08,0.003625
-4.545482e-08,0.006
-4.535482e-08,0.007
-4.525482e-08,0.006625
-4.515482e-08,0.0050625
-4.505482e-08,0.003
-4.495482e-08,0.001
-4.485482e-08,-0.0004375
-4.475482e-08,-0.001125
-4.465482e-08,-0.001
-4.455482e-08,-0.0003125
-4.445482e-08,0.000625
-4.435482e-08,0.0015
-4.425482e-08,0.002
-4.415482e-08,0.002125
-4.405482e-08,0.0018125
-4.395482e-08,0.001375
-4.385482e-08,0.001
-4.375482e-08,0.001
-4.365482e-08,0.0015625
-4.355482e-08,0.002625
-4.345482e-08,0.004
-4.335482e-08,0.0053125
-4.325482e-08,0.00625
-4.315482e-08,0.0064375
-4.305482e-08,0.006
-4.295482e-08,0.0050625
-4.285482e-08,0.0040625
-4.275482e-08,0.0033125
-4.265482e-08,0.003
-4.255482e-08,0.003125
-4.245482e-08,0.0034375
-4.235482e-08,0.00375
-4.225482e-08,0.004
-4.215482e-08,0.0041875
-4.205482e-08,0.0045625
-4.195482e-08,0.0051875
-4.185482e-08,0.006
-4.175482e-08,0.0068125
-4.165482e-08,0.00725
-4.155482e-08,0.007
-4.145482e-08,0.006
-4.135482e-08,0.0045625
-4.125482e-08,0.0031875
-4.115482e-08,0.00225
-4.105482e-08,0.002
-4.095482e-08,0.0023125
-4.085482e-08,0.0026875
-4.075482e-08,0.0026875
-4.065482e-08,0.002
-4.055482e-08,0.00075
-4.045482e-08,-0.0005
-4.035482e-08,-0.00125
-4.025482e-08,-0.001
-4.015482e-08,0.0001875
-4.005482e-08,0.001875
-3.995482e-08,0.0033125
-3.985482e-08,0.004
-3.975482e-08,0.003625
-3.965482e-08,0.0024375
-3.955482e-08,0.001
-3.945482e-08,0
-3.935482e-08,-0.0001875
-3.925482e-08,0.0005
-3.915482e-08,0.00175
-3.905482e-08,0.003
-3.895482e-08,0.003875
-3.885482e-08,0.0041875
-3.875482e-08,0.003875
-3.865482e-08,0.003
-3.855482e-08,0.00175
-3.845482e-08,0.0001875
-3.835482e-08,-0.0015
-3.825482e-08,-0.003
-3.815482e-08,-0.0039375
-3.805482e-08,-0.004
-3.795482e-08,-0.0029375
-3.785482e-08,-0.001
-3.775482e-08,0.0011875
-3.765482e-08,0.00275
-3.755482e-08,0.0030625
-3.745482e-08,0.002
-3.735482e-08,-6.25e-05
-3.725482e-08,-0.002125
-3.715482e-08,-0.0033125
-3.705482e-08,-0.003
-3.695482e-08,-0.0013125
-3.685482e-08,0.001
-3.675482e-08,0.0030625
-3.665482e-08,0.004
-3.655482e-08,0.00375
-3.645482e-08,0.0026875
-3.635482e-08,0.0015625
-3.625482e-08,0.001
-3.615482e-08,0.0010625
-3.605482e-08,0.0013125
-3.595482e-08,0.001125
-3.585482e-08,0
-3.575482e-08,-0.002
-3.565482e-08,-0.004125
-3.555482e-08,-0.005375
-3.545482e-08,-0.005
-3.535482e-08,-0.0029375
-3.525482e-08,0.0001875
-3.515482e-08,0.0031875
-3.505482e-08,0.005
-3.495482e-08,0.0050625
-3.485482e-08,0.003625
-3.475482e-08,0.001625
-3.465482e-08,0
-3.455482e-08,-0.000625
-3.445482e-08,-0.0001875
-3.435482e-08,0.0005625
-3.425482e-08,0.001
-3.415482e-08,0.0006875
-3.405482e-08,-0.0001875
-3.395482e-08,-0.0009375
-3.385482e-08,-0.001
-3.375482e-08,6.25e-05
-3.365482e-08,0.0019375
-3.355482e-08,0.0039375
-3.345482e-08,0.005
-3.335482e-08,0.00475
-3.325482e-08,0.00325
-3.315482e-08,0.001375
-3.305482e-08,0
-3.295482e-08,-0.000125
-3.285482e-08,0.001125
-3.275482e-08,0.003125
-3.265482e-08,0.005
-3.255482e-08,0.0059375
-3.245482e-08,0.0056875
-3.235482e-08,0.0044375
-3.225482e-08,0.003
-3.215482e-08,0.001875
-3.205482e-08,0.001375
-3.195482e-08,0.00125
-3.185482e-08,0.001
-3.175482e-08,0.00025
-3.165482e-08,-0.0011875
-3.155482e-08,-0.00275
-3.145482e-08,-0.004
-3.135482e-08,-0.00425
-3.125482e-08,-0.003375
-3.115482e-08,-0.00175
-3.105482e-08,0
-3.095482e-08,0.0010625
-3.085482e-08,0.001
-3.075482e-08,-0.0001875
-3.065482e-08,-0.002
-3.055482e-08,-0.00375
-3.045482e-08,-0.00475
-3.035482e-08,-0.0048125
-3.025482e-08,-0.004
-3.015482e-08,-0.0026875
-3.005482e-08,-0.0013125
-2.995482e-08,-0.000375
-2.985482e-08,0
-2.975482e-08,-0.0001875
-2.965482e-08,-0.0008125
-2.955482e-08,-0.0015
-2.945482e-08,-0.002
-2.935482e-08,-0.002
-2.925482e-08,-0.0014375
-2.915482e-08,-0.0003125
-2.905482e-08,0.001
-2.895482e-08,0.002125
-2.885482e-08,0.002625
-2.875482e-08,0.0021875
-2.865482e-08,0.001
-2.855482e-08,-0.000625
-2.845482e-08,-0.002
-2.835482e-08,-0.0025
-2.825482e-08,-0.002
-2.815482e-08,-0.0005625
-2.805482e-08,0.0011875
-2.795482e-08,0.0025625
-2.785482e-08,0.003
-2.775482e-08,0.0023125
-2.765482e-08,0.000875
-2.755482e-08,-0.00075
-2.745482e-08,-0.002
-2.735482e-08,-0.0025
-2.725482e-08,-0.002375
-2.715482e-08,-0.0020625
-2.705482e-08,-0.002
-2.695482e-08,-0.0024375
-2.685482e-08,-0.003375
-2.675482e-08,-0.004375
-2.665482e-08,-0.005
-2.655482e-08,-0.0048125
-2.645482e-08,-0.00375
-2.635482e-08,-0.002
-2.625482e-08,0
-2.615482e-08,0.0018125
-2.605482e-08,0.0031875
-2.595482e-08,0.003875
-2.585482e-08,0.004
-2.575482e-08,0.0035
-2.565482e-08,0.0025625
-2.555482e-08,0.0013125
-2.545482e-08,0
-2.535482e-08,-0.0009375
-2.525482e-08,-0.0011875
-2.515482e-08,-0.0005
-2.505482e-08,0.001
-2.495482e-08,0.0029375
-2.485482e-08,0.004625
-2.475482e-08,0.005375
-2.465482e-08,0.005
-2.455482e-08,0.003625
-2.445482e-08,0.0018125
-2.435482e-08,0.0004375
-2.425482e-08,0
-2.415482e-08,0.0006875
-2.405482e-08,0.0020625
-2.395482e-08,0.003375
-2.385482e-08,0.004
-2.375482e-08,0.0035
-2.365482e-08,0.002125
-2.355482e-08,0.000375
-2.345482e-08,-0.001
-2.335482e-08,-0.0015625
-2.325482e-08,-0.0011875
-2.315482e-08,-0.0001875
-2.305482e-08,0.001
-2.295482e-08,0.001875
-2.285482e-08,0.00225
-2.275482e-08,0.00225
-2.265482e-08,0.002
-2.255482e-08,0.00175
-2.245482e-08,0.0015
-2.235482e-08,0.00125
-2.225482e-08,0.001
-2.215482e-08,0.0006875
-2.205482e-08,0.0005625
-2.195482e-08,0.000625
-2.185482e-08,0.001
-2.175482e-08,0.0015
-2.165482e-08,0.001875
-2.155482e-08,0.00175
-2.145482e-08,0.001
-2.135482e-08,-0.0001875
-2.125482e-08,-0.001375
-2.115482e-08,-0.0020625
-2.105482e-08,-0.002
-2.095482e-08,-0.00125
-2.085482e-08,-0.0003125
-2.075482e-08,0.00025
-2.065482e-08,0
-2.055482e-08,-0.0009375
-2.045482e-08,-0.0021875
-2.035482e-08,-0.0030625
-2.025482e-08,-0.003
-2.015482e-08,-0.0019375
-2.005482e-08,-0.00025
-1.995482e-08,0.00125
-1.985482e-08,0.002
-1.975482e-08,0.0016875
-1.965482e-08,0.000625
-1.955482e-08,-0.0005
-1.945482e-08,-0.001
-1.935482e-08,-0.0004375
-1.925482e-08,0.001
-1.915482e-08,0.00275
-1.905482e-08,0.004
-1.895482e-08,0.0041875
-1.885482e-08,0.0033125
-1.875482e-08,0.0016875
-1.865482e-08,0
-1.855482e-08,-0.001125
-1.845482e-08,-0.0015625
-1.835482e-08,-0.001375
-1.825482e-08,-0.001
-1.815482e-08,-0.00075
-1.805482e-08,-0.0008125
-1.795482e-08,-0.001
-1.785482e-08,-0.001
-1.775482e-08,-0.0005625
-1.765482e-08,0.0004375
-1.755482e-08,0.0016875
-1.745482e-08,0.003
-1.735482e-08,0.0040625
-1.725482e-08,0.0048125
-1.715482e-08,0.005375
-1.705482e-08,0.006
-1.695482e-08,0.00675
-1.685482e-08,0.0075625
-1.675482e-08,0.0080625
-1.665482e-08,0.008
-1.655482e-08,0.0071875
-1.645482e-08,0.005625
-1.635482e-08,0.00375
-1.625482e-08,0.002
-1.615482e-08,0.000625
-1.605482e-08,-0.0001875
-1.595482e-08,-0.000625
-1.585482e-08,-0.001
-1.575482e-08,-0.0015
-1.565482e-08,-0.0023125
-1.555482e-08,-0.0031875
-1.545482e-08,-0.004
-1.535482e-08,-0.0045625
-1.525482e-08,-0.004875
-1.515482e-08,-0.005
-1.505482e-08,-0.005
-1.495482e-08,-0.004875
-1.485482e-08,-0.0044375
-1.475482e-08,-0.0035
-1.465482e-08,-0.002
-1.455482e-08,-6.25e-05
-1.445482e-08,0.002
-1.435482e-08,0.0035
-1.425482e-08,0.004
-1.415482e-08,0.00325
-1.405482e-08,0.0014375
-1.395482e-08,-0.000875
-1.385482e-08,-0.003
-1.375482e-08,-0.0043125
-1.365482e-08,-0.004625
-1.355482e-08,-0.0040625
-1.345482e-08,-0.003
-1.335482e-08,-0.002
-1.325482e-08,-0.0013125
-1.315482e-08,-0.0010625
-1.305482e-08,-0.001
-1.295482e-08,-0.000875
-1.285482e-08,-0.0004375
-1.275482e-08,0.00025
-1.265482e-08,0.001
-1.255482e-08,0.0015
-1.245482e-08,0.0015625
-1.235482e-08,0.001
-1.225482e-08,0
-1.215482e-08,-0.0011875
-1.205482e-08,-0.00225
-1.195482e-08,-0.002875
-1.185482e-08,-0.003
-1.175482e-08,-0.0026875
-1.165482e-08,-0.002125
-1.155482e-08,-0.0015
-1.145482e-08,-0.001
-1.135482e-08,-0.0006875
-1.125482e-08,-0.0005625
-1.115482e-08,-0.000375
-1.105482e-08,0
-1.095482e-08,0.0006875
-1.085482e-08,0.0015625
-1.075482e-08,0.0025
-1.065482e-08,0.003
-1.055482e-08,0.0028125
-1.045482e-08,0.00175
-1.035482e-08,0
-1.025482e-08,-0.002
-1.015482e-08,-0.0035
-1.005482e-08,-0.0039375
-9.954816e-09,-0.0030625
-9.854816e-09,-0.001
-9.754816e-09,0.0015625
-9.654816e-09,0.0038125
-9.554816e-09,0.005
-9.454816e-09,0.005
-9.354816e-09,0.004
-9.254816e-09,0.0026875
-9.154816e-09,0.001875
-9.054816e-09,0.002
-8.954816e-09,0.0030625
-8.854816e-09,0.0045
-8.754816e-09,0.0056875
-8.654816e-09,0.006
-8.554816e-09,0.00525
-8.454816e-09,0.00375
-8.354816e-09,0.002125
-8.254816e-09,0.001
-8.154816e-09,0.0006875
-8.054816e-09,0.001125
-7.954816e-09,0.0016875
-7.854816e-09,0.002
-7.754816e-09,0.0015625
-7.654816e-09,0.0005
-7.554816e-09,-0.000875
-7.454816e-09,-0.002
-7.354816e-09,-0.0025
-7.254816e-09,-0.002375
-7.154816e-09,-0.0016875
-7.054816e-09,-0.001
-6.954816e-09,-0.0005625
-6.854816e-09,-0.000375
-6.754816e-09,-0.0003125
-6.654816e-09,0
-6.554816e-09,0.0008125
-6.454816e-09,0.0021875
-6.354816e-09,0.00375
-6.254816e-09,0.005
-6.154816e-09,0.0055625
-6.054816e-09,0.00525
-5.954816e-09,0.00425
-5.854816e-09,0.003
-5.754816e-09,0.0019375
-5.654816e-09,0.00125
-5.554816e-09,0.0010625
-5.454816e-09,0.001
-5.354816e-09,0.00075
-5.254816e-09,6.25e-05
-5.154816e-09,-0.001
-5.054816e-09,-0.002
-4.954816e-09,-0.0025
-4.854816e-09,-0.0021875
-4.754816e-09,-0.000875
-4.654816e-09,0.001
-4.554816e-09,0.0029375
-4.454816e-09,0.004375
-4.354816e-09,0.00475
-4.254816e-09,0.004
-4.154816e-09,0.002375
-4.054816e-09,0.0003125
-3.954816e-09,-0.001625
-3.854816e-09,-0.003
-3.754816e-09,-0.003625
-3.654816e-09,-0.0035
