LECROYHDO6104A,17988,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,16-Apr-2023 00:22:34,0                 
Time,Ampl
-1.060767e-07,0.0036875
-1.059767e-07,0.005625
-1.058767e-07,0.006
-1.057767e-07,0.004375
-1.056767e-07,0.001375
-1.055767e-07,-0.0018125
-1.054767e-07,-0.004
-1.053767e-07,-0.0045625
-1.052767e-07,-0.003625
-1.051767e-07,-0.002125
-1.050767e-07,-0.001
-1.049767e-07,-0.0006875
-1.048767e-07,-0.0010625
-1.047767e-07,-0.001375
-1.046767e-07,-0.001
-1.045767e-07,0.0003125
-1.044767e-07,0.0020625
-1.043767e-07,0.0035625
-1.042767e-07,0.004
-1.041767e-07,0.003375
-1.040767e-07,0.0021875
-1.039767e-07,0.0015
-1.038767e-07,0.002
-1.037767e-07,0.00375
-1.036767e-07,0.006125
-1.035767e-07,0.0078125
-1.034767e-07,0.008
-1.033767e-07,0.006375
-1.032767e-07,0.00375
-1.031767e-07,0.00125
-1.030767e-07,0
-1.029767e-07,0.0004375
-1.028767e-07,0.0020625
-1.027767e-07,0.003625
-1.026767e-07,0.004
-1.025767e-07,0.0028125
-1.024767e-07,0.0004375
-1.023767e-07,-0.001875
-1.022767e-07,-0.003
-1.021767e-07,-0.0025
-1.020767e-07,-0.00075
-1.019767e-07,0.001125
-1.018767e-07,0.002
-1.017767e-07,0.001375
-1.016767e-07,-0.0004375
-1.015767e-07,-0.0023125
-1.014767e-07,-0.003
-1.013767e-07,-0.002
-1.012767e-07,0.000375
-1.011767e-07,0.003125
-1.010767e-07,0.005
-1.009767e-07,0.0053125
-1.008767e-07,0.004125
-1.007767e-07,0.0023125
-1.006767e-07,0.001
-1.005767e-07,0.00075
-1.004767e-07,0.0015
-1.003767e-07,0.0025625
-1.002767e-07,0.003
-1.001767e-07,0.0024375
-1.000767e-07,0.0011875
-9.997672e-08,6.25e-05
-9.987672e-08,0
-9.977672e-08,0.001375
-9.967672e-08,0.00375
-9.957672e-08,0.006
-9.947672e-08,0.007
-9.937672e-08,0.006
-9.927672e-08,0.00325
-9.917672e-08,-0.0001875
-9.907672e-08,-0.003
-9.897672e-08,-0.0041875
-9.887672e-08,-0.003625
-9.877672e-08,-0.001875
-9.867672e-08,0
-9.857672e-08,0.0011875
-9.847672e-08,0.0013125
-9.837672e-08,0.00075
-9.827672e-08,0
-9.817672e-08,-0.000375
-9.807672e-08,-0.00025
-9.797672e-08,0
-9.787672e-08,0
-9.777672e-08,-0.0005625
-9.767672e-08,-0.0014375
-9.757672e-08,-0.0020625
-9.747672e-08,-0.002
-9.737672e-08,-0.0010625
-9.727672e-08,0.00025
-9.717672e-08,0.0011875
-9.707672e-08,0.001
-9.697672e-08,-0.000625
-9.687672e-08,-0.003125
-9.677672e-08,-0.005625
-9.667672e-08,-0.007
-9.657672e-08,-0.0065625
-9.647672e-08,-0.0044375
-9.637672e-08,-0.0015625
-9.627672e-08,0.001
-9.617672e-08,0.0023125
-9.607672e-08,0.0020625
-9.597672e-08,0.0006875
-9.587672e-08,-0.001
-9.577672e-08,-0.002125
-9.567672e-08,-0.0021875
-9.557672e-08,-0.001375
-9.547672e-08,0
-9.537672e-08,0.0013125
-9.527672e-08,0.0023125
-9.517672e-08,0.0028125
-9.507672e-08,0.003
-9.497672e-08,0.002875
-9.487672e-08,0.0025625
-9.477672e-08,0.001875
-9.467672e-08,0.001
-9.457672e-08,6.25e-05
-9.447672e-08,-0.0004375
-9.437672e-08,-0.0001875
-9.427672e-08,0.001
-9.417672e-08,0.0028125
-9.407672e-08,0.0045
-9.397672e-08,0.005375
-9.387672e-08,0.005
-9.377672e-08,0.003375
-9.367672e-08,0.00125
-9.357672e-08,-0.0005
-9.347672e-08,-0.001
-9.337672e-08,-0.000125
-9.327672e-08,0.00175
-9.317672e-08,0.00375
-9.307672e-08,0.005
-9.297672e-08,0.0050625
-9.287672e-08,0.004125
-9.277672e-08,0.002875
-9.267672e-08,0.002
-9.257672e-08,0.0019375
-9.247672e-08,0.002625
-9.237672e-08,0.0035
-9.227672e-08,0.004
-9.217672e-08,0.0038125
-9.207672e-08,0.003125
-9.197672e-08,0.0023125
-9.187672e-08,0.002
-9.177672e-08,0.0023125
-9.167672e-08,0.0029375
-9.157672e-08,0.0033125
-9.147672e-08,0.003
-9.137672e-08,0.001875
-9.127672e-08,0.0003125
-9.117672e-08,-0.000875
-9.107672e-08,-0.001
-9.097672e-08,0.000125
-9.087672e-08,0.002125
-9.077672e-08,0.0040625
-9.067672e-08,0.005
-9.057672e-08,0.0043125
-9.047672e-08,0.0021875
-9.037672e-08,-0.0005625
-9.027672e-08,-0.003
-9.017672e-08,-0.00425
-9.007672e-08,-0.004
-8.997672e-08,-0.0026875
-8.987672e-08,-0.001
-8.977672e-08,0.0003125
-8.967672e-08,0.0008125
-8.957672e-08,0.000625
-8.947672e-08,0
-8.937672e-08,-0.0005625
-8.927672e-08,-0.000875
-8.917672e-08,-0.001
-8.907672e-08,-0.001
-8.897672e-08,-0.0010625
-8.887672e-08,-0.00125
-8.877672e-08,-0.00125
-8.867672e-08,-0.001
-8.857672e-08,-0.0004375
-8.847672e-08,0.0003125
-8.837672e-08,0.000875
-8.827672e-08,0.001
-8.817672e-08,0.000625
-8.807672e-08,6.25e-05
-8.797672e-08,-0.00025
-8.787672e-08,0
-8.777672e-08,0.0009375
-8.767672e-08,0.00225
-8.757672e-08,0.0034375
-8.747672e-08,0.004
-8.737672e-08,0.0036875
-8.727672e-08,0.002625
-8.717672e-08,0.00125
-8.707672e-08,0
-8.697672e-08,-0.0008125
-8.687672e-08,-0.0013125
-8.677672e-08,-0.001625
-8.667672e-08,-0.002
-8.657672e-08,-0.0025
-8.647672e-08,-0.00275
-8.637672e-08,-0.002375
-8.627672e-08,-0.001
-8.617672e-08,0.0013125
-8.607672e-08,0.0039375
-8.597672e-08,0.006125
-8.587672e-08,0.007
-8.577672e-08,0.00625
-8.567672e-08,0.0041875
-8.557672e-08,0.0014375
-8.547672e-08,-0.001
-8.537672e-08,-0.002375
-8.527672e-08,-0.0025625
-8.517672e-08,-0.001875
-8.507672e-08,-0.001
-8.497672e-08,-0.000625
-8.487672e-08,-0.001
-8.477672e-08,-0.0019375
-8.467672e-08,-0.003
-8.457672e-08,-0.0035625
-8.447672e-08,-0.003375
-8.437672e-08,-0.002375
-8.427672e-08,-0.001
-8.417672e-08,0.0003125
-8.407672e-08,0.0011875
-8.397672e-08,0.001375
-8.387672e-08,0.001
-8.377672e-08,0.0003125
-8.367672e-08,-0.0005625
-8.357672e-08,-0.0013125
-8.347672e-08,-0.002
-8.337672e-08,-0.0025
-8.327672e-08,-0.0026875
-8.317672e-08,-0.0025625
-8.307672e-08,-0.002
-8.297672e-08,-0.001
-8.287672e-08,0.0003125
-8.277672e-08,0.00175
-8.267672e-08,0.003
-8.257672e-08,0.003875
-8.247672e-08,0.004375
-8.237672e-08,0.004375
-8.227672e-08,0.004
-8.217672e-08,0.0033125
-8.207672e-08,0.0025
-8.197672e-08,0.001625
-8.187672e-08,0.001
-8.177672e-08,0.0008125
-8.167672e-08,0.0013125
-8.157672e-08,0.0025
-8.147672e-08,0.004
-8.137672e-08,0.005375
-8.127672e-08,0.006
-8.117672e-08,0.0055625
-8.107672e-08,0.004
-8.097672e-08,0.00175
-8.087672e-08,-0.0005
-8.077672e-08,-0.0021875
-8.067672e-08,-0.003
-8.057672e-08,-0.003
-8.047672e-08,-0.0026875
-8.037672e-08,-0.002625
-8.027672e-08,-0.003
-8.017672e-08,-0.00375
-8.007672e-08,-0.0043125
-7.997672e-08,-0.004125
-7.987672e-08,-0.003
-7.977672e-08,-0.001125
-7.967672e-08,0.0008125
-7.957672e-08,0.0020625
-7.947672e-08,0.002
-7.937672e-08,0.00075
-7.927672e-08,-0.001125
-7.917672e-08,-0.002625
-7.907672e-08,-0.003
-7.897672e-08,-0.002
-7.887672e-08,6.25e-05
-7.877672e-08,0.0023125
-7.867672e-08,0.004
-7.857672e-08,0.004625
-7.847672e-08,0.00425
-7.837672e-08,0.0035
-7.827672e-08,0.003
-7.817672e-08,0.0030625
-7.807672e-08,0.003625
-7.797672e-08,0.004125
-7.787672e-08,0.004
-7.777672e-08,0.002875
-7.767672e-08,0.000875
-7.757672e-08,-0.0013125
-7.747672e-08,-0.003
-7.737672e-08,-0.0036875
-7.727672e-08,-0.00325
-7.717672e-08,-0.0021875
-7.707672e-08,-0.001
-7.697672e-08,-0.00025
-7.687672e-08,-0.0001875
-7.677672e-08,-0.0005625
-7.667672e-08,-0.001
-7.657672e-08,-0.0011875
-7.647672e-08,-0.0009375
-7.637672e-08,-0.0004375
-7.627672e-08,0
-7.617672e-08,0.0001875
-7.607672e-08,0.000125
-7.597672e-08,0
-7.587672e-08,0
-7.577672e-08,0.00025
-7.567672e-08,0.0006875
-7.557672e-08,0.0010625
-7.547672e-08,0.001
-7.537672e-08,0.0005
-7.527672e-08,-0.00025
-7.517672e-08,-0.000875
-7.507672e-08,-0.001
-7.497672e-08,-0.0004375
-7.487672e-08,0.0006875
-7.477672e-08,0.002
-7.467672e-08,0.003
-7.457672e-08,0.003375
-7.447672e-08,0.003
-7.437672e-08,0.002125
-7.427672e-08,0.001
-7.417672e-08,-0.000125
-7.407672e-08,-0.001
-7.397672e-08,-0.0016875
-7.387672e-08,-0.002
-7.377672e-08,-0.001875
-7.367672e-08,-0.001125
-7.357672e-08,0.0001875
-7.347672e-08,0.002
-7.337672e-08,0.0038125
-7.327672e-08,0.0051875
-7.317672e-08,0.0055625
-7.307672e-08,0.005
-7.297672e-08,0.00375
-7.287672e-08,0.0025625
-7.277672e-08,0.001875
-7.267672e-08,0.002
-7.257672e-08,0.0026875
-7.247672e-08,0.0033125
-7.237672e-08,0.0031875
-7.227672e-08,0.002
-7.217672e-08,6.25e-05
-7.207672e-08,-0.00175
-7.197672e-08,-0.002625
-7.187672e-08,-0.002
-7.177672e-08,6.25e-05
-7.167672e-08,0.0028125
-7.157672e-08,0.0050625
-7.147672e-08,0.006
-7.137672e-08,0.0053125
-7.127672e-08,0.0035
-7.117672e-08,0.0014375
-7.107672e-08,0
-7.097672e-08,-0.0004375
-7.087672e-08,0
-7.077672e-08,0.0006875
-7.067672e-08,0.001
-7.057672e-08,0.00075
-7.047672e-08,0.0003125
-7.037672e-08,0.0001875
-7.027672e-08,0.001
-7.017672e-08,0.0026875
-7.007672e-08,0.0048125
-6.997672e-08,0.0065
-6.987672e-08,0.007
-6.977672e-08,0.006125
-6.967672e-08,0.004375
-6.957672e-08,0.00275
-6.947672e-08,0.002
-6.937672e-08,0.002625
-6.927672e-08,0.00425
-6.917672e-08,0.0060625
-6.907672e-08,0.007
-6.897672e-08,0.0065625
-6.887672e-08,0.00475
-6.877672e-08,0.0023125
-6.867672e-08,0
-6.857672e-08,-0.0015
-6.847672e-08,-0.002125
-6.837672e-08,-0.002125
-6.827672e-08,-0.002
-6.817672e-08,-0.002
-6.807672e-08,-0.002125
-6.797672e-08,-0.001875
-6.787672e-08,-0.001
-6.777672e-08,0.000625
-6.767672e-08,0.002625
-6.757672e-08,0.00425
-6.747672e-08,0.005
-6.737672e-08,0.0045625
-6.727672e-08,0.0033125
-6.717672e-08,0.001875
-6.707672e-08,0.001
-6.697672e-08,0.001
-6.687672e-08,0.0016875
-6.677672e-08,0.0025625
-6.667672e-08,0.003
-6.657672e-08,0.0026875
-6.647672e-08,0.00175
-6.637672e-08,0.0006875
-6.627672e-08,0
-6.617672e-08,-6.25e-05
-6.607672e-08,0.0003125
-6.597672e-08,0.0008125
-6.587672e-08,0.001
-6.577672e-08,0.0008125
-6.567672e-08,0.0005
-6.557672e-08,0.0005
-6.547672e-08,0.001
-6.537672e-08,0.001875
-6.527672e-08,0.0025
-6.517672e-08,0.002375
-6.507672e-08,0.001
-6.497672e-08,-0.0013125
-6.487672e-08,-0.0036875
-6.477672e-08,-0.005125
-6.467672e-08,-0.005
-6.457672e-08,-0.00325
-6.447672e-08,-0.0005625
-6.437672e-08,0.0018125
-6.427672e-08,0.003
-6.417672e-08,0.0026875
-6.407672e-08,0.0014375
-6.397672e-08,0.0001875
-6.387672e-08,0
-6.377672e-08,0.00125
-6.367672e-08,0.0035
-6.357672e-08,0.00575
-6.347672e-08,0.007
-6.337672e-08,0.0066875
-6.327672e-08,0.0049375
-6.317672e-08,0.00275
-6.307672e-08,0.001
-6.297672e-08,0.000375
-6.287672e-08,0.0009375
-6.277672e-08,0.0020625
-6.267672e-08,0.003
-6.257672e-08,0.00325
-6.247672e-08,0.002875
-6.237672e-08,0.00225
-6.227672e-08,0.002
-6.217672e-08,0.0023125
-6.207672e-08,0.002875
-6.197672e-08,0.0033125
-6.187672e-08,0.003
-6.177672e-08,0.001875
-6.167672e-08,0.0003125
-6.157672e-08,-0.000875
-6.147672e-08,-0.001
-6.137672e-08,0.000125
-6.127672e-08,0.0019375
-6.117672e-08,0.0035625
-6.107672e-08,0.004
-6.097672e-08,0.002875
-6.087672e-08,0.0005
-6.077672e-08,-0.002125
-6.067672e-08,-0.004
-6.057672e-08,-0.004375
-6.047672e-08,-0.003375
-6.037672e-08,-0.001625
-6.027672e-08,0
-6.017672e-08,0.0008125
-6.007672e-08,0.0006875
-5.997672e-08,0.0001875
-5.987672e-08,0
-5.977672e-08,0.000625
-5.967672e-08,0.001875
-5.957672e-08,0.0033125
-5.947672e-08,0.004
-5.937672e-08,0.0034375
-5.927672e-08,0.0015625
-5.917672e-08,-0.000875
-5.907672e-08,-0.003
-5.897672e-08,-0.0040625
-5.887672e-08,-0.00375
-5.877672e-08,-0.0025
-5.867672e-08,-0.001
-5.857672e-08,-6.25e-05
-5.847672e-08,-0.000125
-5.837672e-08,-0.0009375
-5.827672e-08,-0.002
-5.817672e-08,-0.00275
-5.807672e-08,-0.00275
-5.797672e-08,-0.0020625
-5.787672e-08,-0.001
-5.777672e-08,0
-5.767672e-08,0.0006875
-5.757672e-08,0.0009375
-5.747672e-08,0.001
-5.737672e-08,0.001
-5.727672e-08,0.001125
-5.717672e-08,0.0011875
-5.707672e-08,0.001
-5.697672e-08,0.0005
-5.687672e-08,-0.000375
-5.677672e-08,-0.0013125
-5.667672e-08,-0.002
-5.657672e-08,-0.00225
-5.647672e-08,-0.002
-5.637672e-08,-0.0015
-5.627672e-08,-0.001
-5.617672e-08,-0.0006875
-5.607672e-08,-0.0005625
-5.597672e-08,-0.000375
-5.587672e-08,0
-5.577672e-08,0.00075
-5.567672e-08,0.00175
-5.557672e-08,0.002625
-5.547672e-08,0.003
-5.537672e-08,0.0025625
-5.527672e-08,0.001375
-5.517672e-08,-0.0003125
-5.507672e-08,-0.002
-5.497672e-08,-0.00325
-5.487672e-08,-0.0038125
-5.477672e-08,-0.0036875
-5.467672e-08,-0.003
-5.457672e-08,-0.002
-5.447672e-08,-0.001
-5.437672e-08,6.25e-05
-5.427672e-08,0.001
-5.417672e-08,0.001875
-5.407672e-08,0.0025625
-5.397672e-08,0.0029375
-5.387672e-08,0.003
-5.377672e-08,0.0026875
-5.367672e-08,0.0020625
-5.357672e-08,0.0014375
-5.347672e-08,0.001
-5.337672e-08,0.0008125
-5.327672e-08,0.000875
-5.317672e-08,0.001
-5.307672e-08,0.001
-5.297672e-08,0.0008125
-5.287672e-08,0.0004375
-5.277672e-08,0.000125
-5.267672e-08,0
-5.257672e-08,0.0001875
-5.247672e-08,0.0006875
-5.237672e-08,0.0013125
-5.227672e-08,0.002
-5.217672e-08,0.0025
-5.207672e-08,0.0026875
-5.197672e-08,0.0025625
-5.187672e-08,0.002
-5.177672e-08,0.001125
-5.167672e-08,-6.25e-05
-5.157672e-08,-0.0011875
-5.147672e-08,-0.002
-5.137672e-08,-0.0021875
-5.127672e-08,-0.0016875
-5.117672e-08,-0.0004375
-5.107672e-08,0.001
-5.097672e-08,0.002125
-5.087672e-08,0.002375
-5.077672e-08,0.0015625
-5.067672e-08,0
-5.057672e-08,-0.001625
-5.047672e-08,-0.0025625
-5.037672e-08,-0.0023125
-5.027672e-08,-0.001
-5.017672e-08,0.0008125
-5.007672e-08,0.002125
-4.997672e-08,0.00225
-4.987672e-08,0.001
-4.977672e-08,-0.001
-4.967672e-08,-0.00275
-4.957672e-08,-0.00325
-4.947672e-08,-0.002
-4.937672e-08,0.000625
-4.927672e-08,0.003625
-4.917672e-08,0.0056875
-4.907672e-08,0.006
-4.897672e-08,0.004375
-4.887672e-08,0.001625
-4.877672e-08,-0.0011875
-4.867672e-08,-0.003
-4.857672e-08,-0.0033125
-4.847672e-08,-0.0024375
-4.837672e-08,-0.0010625
-4.827672e-08,0
-4.817672e-08,0.0005
-4.807672e-08,0.000625
-4.797672e-08,0.0009375
-4.787672e-08,0.002
-4.777672e-08,0.00375
-4.767672e-08,0.0055625
-4.757672e-08,0.0065625
-4.747672e-08,0.006
-4.737672e-08,0.0038125
-4.727672e-08,0.000625
-4.717672e-08,-0.002375
-4.707672e-08,-0.004
-4.697672e-08,-0.0036875
-4.687672e-08,-0.00175
-4.677672e-08,0.000875
-4.667672e-08,0.003
-4.657672e-08,0.0038125
-4.647672e-08,0.00325
-4.637672e-08,0.002
-4.627672e-08,0.001
-4.617672e-08,0.0009375
-4.607672e-08,0.001875
-4.597672e-08,0.0031875
-4.587672e-08,0.004
-4.577672e-08,0.0035625
-4.567672e-08,0.0018125
-4.557672e-08,-0.0006875
-4.547672e-08,-0.003
-4.537672e-08,-0.004125
-4.527672e-08,-0.00375
-4.517672e-08,-0.0020625
-4.507672e-08,0
-4.497672e-08,0.0015625
-4.487672e-08,0.002
-4.477672e-08,0.0013125
-4.467672e-08,0
-4.457672e-08,-0.00125
-4.447672e-08,-0.0016875
-4.437672e-08,-0.00125
-4.427672e-08,0
-4.417672e-08,0.0015
-4.407672e-08,0.002875
-4.397672e-08,0.0036875
-4.387672e-08,0.004
-4.377672e-08,0.004
-4.367672e-08,0.003875
-4.357672e-08,0.003875
-4.347672e-08,0.004
-4.337672e-08,0.00425
-4.327672e-08,0.0045
-4.317672e-08,0.00475
-4.307672e-08,0.005
-4.297672e-08,0.0051875
-4.287672e-08,0.0053125
-4.277672e-08,0.00525
-4.267672e-08,0.005
-4.257672e-08,0.0045625
-4.247672e-08,0.004
-4.237672e-08,0.0035
-4.227672e-08,0.003
-4.217672e-08,0.002625
-4.207672e-08,0.0023125
-4.197672e-08,0.0020625
-4.187672e-08,0.002
-4.177672e-08,0.0023125
-4.167672e-08,0.0030625
-4.157672e-08,0.004375
-4.147672e-08,0.006
-4.137672e-08,0.0075
-4.127672e-08,0.0083125
-4.117672e-08,0.0081875
-4.107672e-08,0.007
-4.097672e-08,0.0051875
-4.087672e-08,0.00325
-4.077672e-08,0.0018125
-4.067672e-08,0.001
-4.057672e-08,0.0006875
-4.047672e-08,0.0005
-4.037672e-08,0
-4.027672e-08,-0.001
-4.017672e-08,-0.002125
-4.007672e-08,-0.0028125
-3.997672e-08,-0.0025
-3.987672e-08,-0.001
-3.977672e-08,0.0013125
-3.967672e-08,0.003625
-3.957672e-08,0.0050625
-3.947672e-08,0.005
-3.937672e-08,0.0035
-3.927672e-08,0.00125
-3.917672e-08,-0.0008125
-3.907672e-08,-0.002
-3.897672e-08,-0.002
-3.887672e-08,-0.0010625
-3.877672e-08,0.000125
-3.867672e-08,0.001
-3.857672e-08,0.0014375
-3.847672e-08,0.001625
-3.837672e-08,0.0020625
-3.827672e-08,0.003
-3.817672e-08,0.00425
-3.807672e-08,0.0053125
-3.797672e-08,0.005375
-3.787672e-08,0.004
-3.777672e-08,0.0013125
-3.767672e-08,-0.0019375
-3.757672e-08,-0.0046875
-3.747672e-08,-0.006
-3.737672e-08,-0.005625
-3.727672e-08,-0.003875
-3.717672e-08,-0.00175
-3.707672e-08,0
-3.697672e-08,0.0008125
-3.687672e-08,0.0009375
-3.677672e-08,0.00075
-3.667672e-08,0.001
-3.657672e-08,0.0018125
-3.647672e-08,0.003
-3.637672e-08,0.0039375
-3.627672e-08,0.004
-3.617672e-08,0.0031875
-3.607672e-08,0.001875
-3.597672e-08,0.0009375
-3.587672e-08,0.001
-3.577672e-08,0.00225
-3.567672e-08,0.0041875
-3.557672e-08,0.00575
-3.547672e-08,0.006
-3.537672e-08,0.0045625
-3.527672e-08,0.0019375
-3.517672e-08,-0.0006875
-3.507672e-08,-0.002
-3.497672e-08,-0.0013125
-3.487672e-08,0.0011875
-3.477672e-08,0.0045
-3.467672e-08,0.007
-3.457672e-08,0.0075
-3.447672e-08,0.005625
-3.437672e-08,0.002
-3.427672e-08,-0.002
-3.417672e-08,-0.004875
-3.407672e-08,-0.005625
-3.397672e-08,-0.0040625
-3.387672e-08,-0.001
-3.377672e-08,0.002375
-3.367672e-08,0.0048125
-3.357672e-08,0.0056875
-3.347672e-08,0.005
-3.337672e-08,0.00325
-3.327672e-08,0.00125
-3.317672e-08,-0.0003125
-3.307672e-08,-0.001
-3.297672e-08,-0.0008125
-3.287672e-08,6.25e-05
-3.277672e-08,0.001125
-3.267672e-08,0.002
-3.257672e-08,0.002375
-3.247672e-08,0.00225
-3.237672e-08,0.001625
-3.227672e-08,0.001
-3.217672e-08,0.0006875
-3.207672e-08,0.0010625
-3.197672e-08,0.00225
-3.187672e-08,0.004
-3.177672e-08,0.005875
-3.167672e-08,0.00725
-3.157672e-08,0.007625
-3.147672e-08,0.007
-3.137672e-08,0.005625
-3.127672e-08,0.004125
-3.117672e-08,0.003125
-3.107672e-08,0.003
-3.097672e-08,0.00375
-3.087672e-08,0.0048125
-3.077672e-08,0.0056875
-3.067672e-08,0.006
-3.057672e-08,0.005625
-3.047672e-08,0.004875
-3.037672e-08,0.00425
-3.027672e-08,0.004
-3.017672e-08,0.004125
-3.007672e-08,0.00425
-2.997672e-08,0.0039375
-2.987672e-08,0.003
-2.977672e-08,0.001625
-2.967672e-08,0.00025
-2.957672e-08,-0.000375
-2.947672e-08,0
-2.937672e-08,0.001375
-2.927672e-08,0.0030625
-2.917672e-08,0.0045
-2.907672e-08,0.005
-2.897672e-08,0.0045
-2.887672e-08,0.0034375
-2.877672e-08,0.002375
-2.867672e-08,0.002
-2.857672e-08,0.002375
-2.847672e-08,0.0031875
-2.837672e-08,0.003875
-2.827672e-08,0.004
-2.817672e-08,0.0035
-2.807672e-08,0.0026875
-2.797672e-08,0.0020625
-2.787672e-08,0.002
-2.777672e-08,0.0024375
-2.767672e-08,0.0028125
-2.757672e-08,0.0024375
-2.747672e-08,0.001
-2.737672e-08,-0.0014375
-2.727672e-08,-0.0040625
-2.717672e-08,-0.005875
-2.707672e-08,-0.006
-2.697672e-08,-0.004375
-2.687672e-08,-0.0015625
-2.677672e-08,0.00125
-2.667672e-08,0.003
-2.657672e-08,0.0030625
-2.647672e-08,0.001625
-2.637672e-08,-0.000375
-2.627672e-08,-0.002
-2.617672e-08,-0.0024375
-2.607672e-08,-0.0016875
-2.597672e-08,-0.0003125
-2.587672e-08,0.001
-2.577672e-08,0.0015625
-2.567672e-08,0.0013125
-2.557672e-08,0.0005625
-2.547672e-08,0
-2.537672e-08,0
-2.527672e-08,0.000625
-2.517672e-08,0.0014375
-2.507672e-08,0.002
-2.497672e-08,0.0019375
-2.487672e-08,0.0013125
-2.477672e-08,0.0004375
-2.467672e-08,0
-2.457672e-08,0.0001875
-2.447672e-08,0.0009375
-2.437672e-08,0.0016875
-2.427672e-08,0.002
-2.417672e-08,0.0014375
-2.407672e-08,6.25e-05
-2.397672e-08,-0.001625
-2.387672e-08,-0.003
-2.377672e-08,-0.0035625
-2.367672e-08,-0.003375
-2.357672e-08,-0.002625
-2.347672e-08,-0.002
-2.337672e-08,-0.001875
-2.327672e-08,-0.0023125
-2.317672e-08,-0.0031875
-2.307672e-08,-0.004
-2.297672e-08,-0.004375
-2.287672e-08,-0.00425
-2.277672e-08,-0.00375
-2.267672e-08,-0.003
-2.257672e-08,-0.0023125
-2.247672e-08,-0.001625
-2.237672e-08,-0.000875
-2.227672e-08,0
-2.217672e-08,0.0009375
-2.207672e-08,0.0016875
-2.197672e-08,0.00175
-2.187672e-08,0.001
-2.177672e-08,-0.0005625
-2.167672e-08,-0.0025
-2.157672e-08,-0.0041875
-2.147672e-08,-0.005
-2.137672e-08,-0.0046875
-2.127672e-08,-0.0034375
-2.117672e-08,-0.0016875
-2.107672e-08,0
-2.097672e-08,0.0011875
-2.087672e-08,0.0018125
-2.077672e-08,0.002
-2.067672e-08,0.002
-2.057672e-08,0.0019375
-2.047672e-08,0.0018125
-2.037672e-08,0.0015
-2.027672e-08,0.001
-2.017672e-08,0.0005
